id,status,resp_start_ts,resp_last_ts,language,testmode,QS1,QS2,QAGE,QS3,QCOUNTRY,Q1R1,Q1R102,Q1R109,Q1R110,Q1R111,Q1R112,Q1R113,Q1R116,Q1R117,Q2R1,Q2R102,Q2R109,Q2R110,Q2R111,Q2R112,Q2R113,Q2R116,Q2R117,Q3R1,Q3R102,Q3R109,Q3R110,Q3R111,Q3R112,Q3R113,Q3R116,Q3R117,Q3RANK1,Q3RANK2,Q3RANK3,Q4R1,Q4R102,Q4R109,Q4R110,Q4R111,Q4R112,Q4R113,Q4R116,Q4R117,Q5BR1,Q5BR102,Q5BR109,Q5BR110,Q5BR111,Q5BR112,Q5BR113,Q5BR116,Q5BR117,Q5R1,Q5R102,Q5R109,Q5R110,Q5R111,Q5R112,Q5R113,Q5R116,Q5R117,Q6R1,Q6R102,Q6R109,Q6R110,Q6R111,Q6R112,Q6R113,Q6R116,Q6R117,Q6BR1,Q6BR102,Q6BR109,Q6BR110,Q6BR111,Q6BR112,Q6BR113,Q6BR116,Q6BR117,Q7R1C1,Q7R2C1,Q7R3C1,Q7R4C1,Q7R5C1,Q7R6C1,Q7R7C1,Q7R8C1,Q7R9C1,Q7R10C1,Q7R11C1,Q7R12C1,Q7R13C1,Q7R14C1,Q7R15C1,Q7R16C1,Q7R17C1,Q7R18C1,Q7R1C102,Q7R2C102,Q7R3C102,Q7R4C102,Q7R5C102,Q7R6C102,Q7R7C102,Q7R8C102,Q7R9C102,Q7R10C102,Q7R11C102,Q7R12C102,Q7R13C102,Q7R14C102,Q7R15C102,Q7R16C102,Q7R17C102,Q7R18C102,Q7R1C109,Q7R2C109,Q7R3C109,Q7R4C109,Q7R5C109,Q7R6C109,Q7R7C109,Q7R8C109,Q7R9C109,Q7R10C109,Q7R11C109,Q7R12C109,Q7R13C109,Q7R14C109,Q7R15C109,Q7R16C109,Q7R17C109,Q7R18C109,Q7R1C110,Q7R2C110,Q7R3C110,Q7R4C110,Q7R5C110,Q7R6C110,Q7R7C110,Q7R8C110,Q7R9C110,Q7R10C110,Q7R11C110,Q7R12C110,Q7R13C110,Q7R14C110,Q7R15C110,Q7R16C110,Q7R17C110,Q7R18C110,Q7R1C111,Q7R2C111,Q7R3C111,Q7R4C111,Q7R5C111,Q7R6C111,Q7R7C111,Q7R8C111,Q7R9C111,Q7R10C111,Q7R11C111,Q7R12C111,Q7R13C111,Q7R14C111,Q7R15C111,Q7R16C111,Q7R17C111,Q7R18C111,Q7R1C112,Q7R2C112,Q7R3C112,Q7R4C112,Q7R5C112,Q7R6C112,Q7R7C112,Q7R8C112,Q7R9C112,Q7R10C112,Q7R11C112,Q7R12C112,Q7R13C112,Q7R14C112,Q7R15C112,Q7R16C112,Q7R17C112,Q7R18C112,Q7R1C113,Q7R2C113,Q7R3C113,Q7R4C113,Q7R5C113,Q7R6C113,Q7R7C113,Q7R8C113,Q7R9C113,Q7R10C113,Q7R11C113,Q7R12C113,Q7R13C113,Q7R14C113,Q7R15C113,Q7R16C113,Q7R17C113,Q7R18C113,Q7R1C116,Q7R2C116,Q7R3C116,Q7R4C116,Q7R5C116,Q7R6C116,Q7R7C116,Q7R8C116,Q7R9C116,Q7R10C116,Q7R11C116,Q7R12C116,Q7R13C116,Q7R14C116,Q7R15C116,Q7R16C116,Q7R17C116,Q7R18C116,Q7R1C117,Q7R2C117,Q7R3C117,Q7R4C117,Q7R5C117,Q7R6C117,Q7R7C117,Q7R8C117,Q7R9C117,Q7R10C117,Q7R11C117,Q7R12C117,Q7R13C117,Q7R14C117,Q7R15C117,Q7R16C117,Q7R17C117,Q7R18C117,QMD_TRACK,QMD_1M,QMD_1L,QMD_2M,QMD_2L,QMD_3M,QMD_3L,QMD_4M,QMD_4L,QMD_5M,QMD_5L,QMD_6M,QMD_6L,QMD_7M,QMD_7L,QMD_8M,QMD_8L,QMD_9M,QMD_9L,QMD_10M,QMD_10L,QMD_11M,QMD_11L,QMD_UTIL_1,QMD_UTIL_2,QMD_UTIL_3,QMD_UTIL_4,QMD_UTIL_5,QMD_UTIL_6,QMD_UTIL_7,QMD_UTIL_8,QMD_UTIL_9,QMD_UTIL_10,QMD_UTIL_11,QMD_UTIL_12,QMD_UTIL_13,QMD_UTIL_14,QMD_UTIL_15,QMD_UTIL_16,QMD_UTIL_17,QMD_UTIL_18,QMD_RLH,QMD_PCERT,device_type,mobile,browser,browser_version,os,win_version,screensize,timezone,fback,fback_opts.1,fback_opts.2,fback_opts.3,fback_opts.4,fback_opts.5,fback_opts.6,fback_opts.7,fback_val,last_page_id,elapsed,disp.QS1,disp.QAGE,disp.QCTYGEN2,disp.T1,disp.QFAM,oq.QAGE,oq.QS3_QUOTA,oq.QCTYGEN2
310232519,C,,1969-12-31 16:00:00,,,6,59,6,1,103,4,5,6,2,3,6,6,6,6,4,7,6,5,3,7,6,7,6,,3,,,,1,,2,,112,116,102,6,10,10,5,4,10,10,10,10,6,7,7,4,,7,7,7,7,4,7,7,4,3,7,7,7,7,4,7,7,4,3,7,7,7,7,4,7,7,4,3,7,7,7,7,5,1,7,6,5,6,7,6,6,7,6,6,6,6,6,6,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,6,5,3,4,5,5,5,6,5,4,6,7,5,5,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,3,,,,,,,,,,,,,,,,,,,7,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,3,9,2,17,10,15,13,3,4,9,10,16,5,9,8,6,5,14,4,18,5,16,1,15,5.130815216,6.504367912,4.514933304,5.865053497,6.970974191,4.938806088,5.565066938,6.196060301,4.70552728,6.968167913,4.874092178,5.008321358,6.186125605,5.373682842,5.617878254,4.91471594,4.287719842,6.377691341,0.2261204102,0.07314288042,,,,,,,,,,,,,,,,,,,,,,,,,,,
30084546,C,,1969-12-31 16:00:00,,,6,38,4,2,203,5,2,3,3,2,4,5,4,3,3,7,3,4,,3,3,5,3,,1,,,,,2,,,102,113,,5,10,5,5,,5,5,5,5,3,7,,,,4,,5,,3,7,3,3,,3,3,3,3,3,7,3,4,,3,3,5,3,3,5,3,3,,3,3,3,3,4,4,4,3,3,5,4,5,4,5,3,4,5,3,3,4,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,4,4,7,7,5,7,7,4,6,6,5,6,3,3,4,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,3,3,5,4,5,4,5,3,4,5,3,3,4,2,5,,,,,,,,,,,,,,,,,,,4,4,4,3,3,5,4,5,4,5,4,4,5,3,3,4,2,5,8,15,10,4,12,2,10,13,9,2,5,7,1,3,11,2,11,6,5,18,9,7,12,5.527737492,7.487964441,6.384042661,7.06772739,4.694184415,4.731886404,6.723718886,5.504548717,3.491197755,3.569942932,4.336786924,4.304344347,7.065641967,6.072816261,7.791401567,4.993631101,4.852105191,5.40032155,0.2570406126,0.1557216243,,,,,,,,,,,,,,,,,,,,,,,,,,,
vfStcqLFJSb9Ml,C,,1969-12-31 16:00:00,,,6,40,4,1,403,6,3,6,3,6,6,4,4,4,1,1,7,2,7,5,1,3,2,,,2,,1,3,,,,111,109,112,0,0,8,2,10,8,0,8,3,1,,6,,7,5,1,4,2,1,1,5,2,7,5,1,3,2,1,1,3,1,6,3,1,2,2,1,1,1,1,5,1,1,1,1,1,6,1,1,7,6,1,1,1,1,1,2,1,1,1,1,7,7,,,,,,,,,,,,,,,,,,,6,1,1,1,2,6,1,6,6,6,5,6,6,1,6,3,2,2,2,6,1,1,4,3,1,1,2,3,1,2,3,1,3,1,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,1,3,3,1,1,2,3,1,4,3,1,3,1,5,7,10,2,3,4,11,10,17,14,15,13,10,3,16,2,17,2,9,5,11,14,9,8,9,5.228951039,7.029797648,5.458746309,8.411573558,5.254993816,5.396261531,5.623181385,5.258315047,4.429350214,5.921359901,4.891258812,5.075127087,7.677878156,5.96874319,4.850988095,3.884621598,3.980935742,5.657916872,0.2359768497,0.1022431753,,,,,,,,,,,,,,,,,,,,,,,,,,,
270028884,C,,1969-12-31 16:00:00,,,6,49,5,2,102,4,5,6,1,6,5,6,6,6,5,5,7,,7,7,7,7,5,,,1,,,2,3,,,109,112,113,10,10,10,,10,10,10,10,10,5,5,7,,7,7,7,7,,7,7,7,,7,7,7,7,7,6,6,6,,6,6,6,6,6,5,5,5,,5,5,5,5,5,6,2,7,4,6,7,5,7,7,6,7,6,7,5,7,6,2,5,6,2,7,4,6,7,5,7,7,6,7,6,7,5,7,6,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,7,4,6,7,5,7,7,6,7,6,7,5,7,6,2,5,6,2,7,4,6,7,5,7,7,6,7,6,7,5,7,6,2,5,3,13,9,1,12,3,12,2,11,14,6,13,5,7,5,14,17,13,17,2,6,3,6,5.170620162,8.220019254,4.920148335,6.063669921,5.730032929,3.331535536,4.529880474,5.141603928,4.055264579,4.305966367,4.691152732,4.424438634,10.86126867,6.812630031,6.374097159,5.79777545,5.490057282,4.079838556,0.2564183048,0.1517870018,,,,,,,,,,,,,,,,,,,,,,,,,,,
vQRKGYWdQTCDbW,C,,1969-12-31 16:00:00,,,6,50,5,2,403,4,4,6,2,4,5,5,6,4,2,6,6,,4,6,6,6,4,,,3,,,2,,1,,116,112,109,6,6,7,,6,8,7,9,5,5,4,6,,4,6,5,7,4,6,5,6,,5,6,6,7,5,5,5,6,,5,6,6,7,5,5,5,6,,5,6,6,7,4,6,6,6,6,6,6,5,5,6,6,6,6,6,6,6,6,2,6,6,6,5,6,6,7,4,5,6,6,6,6,6,6,5,5,2,6,5,7,6,7,6,7,6,6,5,5,7,5,7,6,5,6,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7,6,7,7,6,6,6,5,5,6,6,7,7,6,6,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,12,1,16,1,6,15,11,13,6,15,6,2,3,2,12,13,11,13,17,18,9,6.441207656,6.38087568,6.932221386,5.956228769,4.48685216,4.151986444,4.397728241,6.571228631,5.659432682,5.561650484,4.483902071,4.738738383,6.502735336,6.373788111,6.92504082,4.754750281,4.692335114,4.98929775,0.2332552542,0.09557063234,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERCQSM4WNDK90,C,,1969-12-31 16:00:00,,,6,53,5,1,101,3,1,6,1,4,4,6,6,4,5,5,6,,7,6,6,6,6,,3,,,1,,2,,,111,113,102,7,8,8,,8,8,8,8,8,5,6,6,,7,6,6,6,6,6,6,6,,6,6,6,6,6,5,5,6,,6,5,6,6,6,5,6,5,,5,5,5,6,6,5,2,5,5,5,6,5,5,5,5,5,5,6,5,5,6,2,4,6,2,5,5,6,6,5,6,6,6,5,6,6,5,5,6,2,2,6,2,5,5,6,6,5,5,6,6,5,6,6,5,5,6,2,3,,,,,,,,,,,,,,,,,,,6,2,5,5,6,6,6,6,6,6,5,6,6,5,5,6,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,17,13,9,14,6,13,6,1,17,3,7,2,6,4,11,11,10,15,9,10,9,5.570498987,6.440602501,5.814476172,5.810295301,5.560753923,4.890516079,5.442197174,6.47192488,3.90932157,4.176992265,4.341103289,6.721205168,5.889352789,6.534409091,5.471266443,5.400202539,5.84689623,5.707985598,0.2181381186,0.05366746699,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr7LrVbRdMBnhx,C,,1969-12-31 16:00:00,,,6,26,3,1,302,6,4,6,3,1,1,5,6,3,1,4,7,4,,,5,7,5,,2,,,,,3,1,,116,102,113,5,8,8,5,,,8,10,5,4,4,4,,,,4,7,,4,4,4,4,,,4,7,4,4,4,4,4,,,4,7,4,4,4,4,4,,,4,7,4,6,6,6,6,6,6,6,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,6,6,6,6,6,6,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,5,5,6,6,6,6,6,6,6,6,6,3,2,18,10,8,4,16,2,11,4,11,4,16,5,7,14,18,10,17,2,16,3,18,5.297185266,8.567973015,5.294682893,5.776920403,6.494498338,4.253918295,4.550707752,5.409699459,4.456808772,6.553688003,4.097377761,5.276391443,6.54226498,6.571022381,4.511967914,5.560578008,5.823845495,4.960469824,0.2329268389,0.09354943399,,,,,,,,,,,,,,,,,,,,,,,,,,,
JO10581BB69291IEXZ10602UM08194JJ,C,,1969-12-31 16:00:00,,,6,27,3,2,505,6,2,6,2,2,3,6,4,2,5,,2,,,3,2,3,,1,,,,,,,2,,1,116,,4,,4,,,4,4,4,,7,,7,,,,7,6,,5,,5,,,4,5,4,,6,,6,,,4,6,4,,3,,3,,,3,3,3,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,,,,,,,,,,,,,,,,,1,14,9,10,9,3,1,5,7,14,16,13,12,5,1,3,8,4,16,13,6,3,6,4.710874232,5.688612016,6.559464471,5.499608443,6.500262016,4.476352121,5.104805307,4.937624293,4.206392177,7.059914728,5.703219349,5.997328752,6.46013559,5.070008569,5.295052456,5.955388306,5.221787878,5.553169298,0.2265010017,0.07628889013,,,,,,,,,,,,,,,,,,,,,,,,,,,
270276922,C,,1969-12-31 16:00:00,,,6,23,2,1,102,4,4,6,3,6,4,5,4,6,5,5,7,4,7,6,7,5,7,,,3,,,,2,,1,117,113,109,8,6,10,5,10,8,10,7,10,7,5,7,,7,7,7,6,7,4,4,7,4,7,5,7,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,13,12,15,6,2,9,16,12,10,5,15,9,13,11,1,7,10,3,2,7,15,18,5.315192148,7.503414818,6.269186019,6.170787477,4.653311448,5.835370466,4.547398478,5.628131905,4.934320574,5.320674891,4.593903386,4.561059236,6.071880603,5.22097108,5.928037006,6.457586272,5.098596967,5.890177227,0.2209210853,0.06065089964,,,,,,,,,,,,,,,,,,,,,,,,,,,
300427403,C,,1969-12-31 16:00:00,,,6,37,4,2,502,1,5,5,3,5,6,2,1,1,4,7,7,6,7,6,5,7,6,,,2,,,,,3,1,117,109,116,5,10,10,8,8,9,7,9,10,4,6,7,,6,5,,7,7,5,5,7,4,6,7,6,6,7,5,6,7,4,7,7,6,7,7,4,7,7,6,5,6,6,7,7,5,5,4,4,4,5,3,4,4,4,4,4,4,4,4,4,4,3,6,2,5,6,7,6,6,5,6,5,6,6,5,6,6,6,3,2,7,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,6,2,6,5,5,4,4,6,3,6,5,6,6,5,6,5,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,7,3,5,11,10,17,15,11,13,6,4,3,5,18,12,9,7,11,13,18,10,18,5.488743886,6.667848566,4.229629962,5.882403389,4.960297463,5.375877924,5.583280853,6.998982636,3.846602783,6.700922756,5.145341208,4.971144919,5.877077759,5.150989197,5.906947679,4.952787188,5.937511355,6.323610478,0.2078343915,0.02345326219,,,,,,,,,,,,,,,,,,,,,,,,,,,
42544556,C,,1969-12-31 16:00:00,,,6,59,6,2,202,6,3,6,6,1,6,6,6,4,6,3,6,6,,6,6,6,6,1,,,3,,,2,,,1,113,110,9,1,8,9,,8,9,8,8,7,,5,6,,6,6,6,6,3,1,3,3,,3,3,3,3,6,2,5,5,,5,5,5,5,6,2,5,5,,5,5,5,5,6,4,4,4,6,4,7,7,6,4,6,6,7,6,7,7,2,6,6,4,4,4,6,6,3,4,6,6,6,6,2,6,4,2,6,6,6,4,4,4,6,5,5,5,6,5,6,6,6,4,6,6,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,4,4,6,4,6,6,6,6,6,6,6,6,7,6,2,6,4,4,15,18,9,13,9,3,9,5,17,13,6,2,17,2,4,2,14,5,1,1,16,4.39007895,6.8842664,7.201834937,7.579532323,6.099508259,5.077220909,5.698077042,7.187571054,3.772002437,4.027277929,5.176275181,4.120091191,5.990713237,6.076913393,6.135340584,3.66898479,4.970826065,5.943485319,0.2280518677,0.08054607955,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERCQSM4WNMXF3,C,,1969-12-31 16:00:00,,,6,29,3,1,101,4,6,2,2,2,4,6,4,5,3,7,7,4,4,5,5,7,5,,1,2,,,,,3,,102,109,116,4,10,10,6,4,7,5,10,7,3,7,7,3,5,3,5,7,4,2,7,7,2,5,3,5,7,3,2,7,7,3,4,4,4,7,4,2,7,7,2,5,4,5,7,4,4,1,4,1,3,5,6,3,4,2,4,4,7,4,7,7,5,7,,,,,,,,,,,,,,,,,,,7,1,4,1,7,7,5,7,7,7,7,7,7,4,7,7,1,1,3,1,4,1,3,5,6,4,4,3,4,4,7,4,7,7,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,4,1,4,7,5,7,5,5,5,7,7,4,7,7,2,7,,,,,,,,,,,,,,,,,,,8,15,17,12,15,14,16,13,9,5,6,1,16,5,16,11,3,5,9,14,18,11,7,5.880862014,6.919637796,3.910626716,6.566939371,6.424519329,4.578600387,5.605171033,6.333773939,3.122257118,5.149566427,5.801668392,8.686844258,6.353260454,6.6893332,4.86557394,3.738665505,5.104891628,4.267808492,0.2487907532,0.1354485258,,,,,,,,,,,,,,,,,,,,,,,,,,,
310080774,C,,1969-12-31 16:00:00,,,6,24,2,2,103,4,3,6,5,6,5,6,6,6,6,4,7,6,7,7,7,7,7,,,3,,,,,2,1,117,116,109,9,6,10,9,10,9,10,9,10,7,,7,5,7,7,7,6,7,5,4,7,6,7,7,6,7,7,7,6,7,5,7,6,7,7,7,7,4,7,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,7,6,7,7,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6,6,6,7,6,7,6,7,7,5,6,7,6,6,7,6,6,,,,,,,,,,,,,,,,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,,,,3,2,9,1,8,12,9,2,11,4,11,4,8,1,9,14,8,3,17,2,6,3,18,6.680698868,6.716348928,6.409439098,5.435932499,5.536108627,5.686729939,5.250783895,5.600245301,4.209976304,4.238917807,5.226893988,6.77415374,6.336683075,4.783618876,5.690019547,5.162451803,4.853262257,5.407735448,0.2240635976,0.06902465839,,,,,,,,,,,,,,,,,,,,,,,,,,,
YR19746DI14934RESI14838LU83677ZK,C,,1969-12-31 16:00:00,,,6,29,3,2,401,6,3,5,3,1,6,4,6,6,7,7,7,7,,7,7,7,7,,,,,,3,,2,1,117,116,112,10,10,10,10,,10,10,10,10,7,,7,,,7,7,7,7,7,7,7,7,,7,7,7,7,7,7,7,7,,7,7,7,7,7,7,7,7,,7,7,7,7,7,1,7,7,7,5,7,7,7,6,6,7,5,5,5,5,1,2,7,1,7,7,7,7,6,7,7,7,7,7,3,5,5,7,1,1,,,,,,,,,,,,,,,,,,,7,1,6,5,7,6,7,5,7,6,5,4,5,5,5,5,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,11,9,6,13,3,9,4,13,10,9,4,8,11,2,6,2,4,1,5,1,15,7.89941062,6.431034794,4.40012381,3.819250641,6.070383498,5.203817579,5.32978913,6.567250207,5.797419983,5.156486128,5.406048836,4.493083846,6.666403635,5.153220829,4.68635052,6.232517069,5.356637212,5.330771664,0.2402395005,0.1135849569,,,,,,,,,,,,,,,,,,,,,,,,,,,
vV6ZbdGjfyBc90,C,,1969-12-31 16:00:00,,,6,23,2,2,403,5,2,3,2,1,2,6,6,3,2,4,1,,,,,7,5,,2,3,,,,,,1,117,102,109,2,10,3,,,,,7,10,2,,4,,,,,7,,1,7,3,,,,,6,7,1,7,2,,,,,7,7,1,7,1,,,,,7,7,2,2,3,2,2,4,1,3,3,3,3,2,4,2,3,2,1,2,7,1,7,7,7,7,6,7,7,7,7,7,7,7,7,7,3,7,7,3,7,3,3,6,5,6,6,3,6,6,5,4,5,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,7,7,7,7,6,7,7,7,7,7,7,7,7,7,3,7,1,6,10,17,10,2,18,8,12,17,11,2,12,13,11,3,4,1,10,13,7,2,17,4.878705815,6.626590259,4.616148558,4.617077857,5.312912455,6.048445184,5.949540772,5.847227548,4.597308514,5.936995248,6.353408944,3.702064439,8.959209865,6.342953243,3.562108342,5.148879683,6.086418499,5.414004775,0.214861315,0.04391511939,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO6611RP4609UGOV8568VY42812ME,C,,1969-12-31 16:00:00,,,6,30,3,1,501,6,4,4,5,5,5,6,6,5,6,5,6,5,6,6,6,6,6,,1,,,,,,2,3,102,116,117,7,8,7,8,8,8,8,8,9,5,5,6,6,6,6,5,6,6,5,6,5,6,6,6,5,6,5,6,6,5,5,5,6,6,5,6,6,5,5,5,6,5,6,6,6,6,5,5,6,6,5,6,6,6,5,6,6,6,6,6,6,6,6,5,6,6,6,5,6,5,6,6,6,6,6,6,6,6,6,6,5,6,5,5,6,6,5,6,6,6,5,6,5,6,6,6,6,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,5,6,6,6,5,5,6,5,6,5,5,5,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,16,14,17,2,9,15,5,3,12,13,14,2,9,13,1,7,16,7,16,10,6,4.33781351,6.841672956,6.278956953,8.089778423,5.49224771,3.996628118,5.79366288,5.53136673,4.160208466,6.55964757,4.856980691,4.873697624,8.529355876,4.624483623,4.989693393,3.852464243,5.721119078,5.470222154,0.2411417764,0.1155865874,,,,,,,,,,,,,,,,,,,,,,,,,,,
350268904,C,,1969-12-31 16:00:00,,,6,47,5,1,504,3,3,2,3,3,6,3,6,3,5,6,6,5,5,6,5,7,5,,2,,,,3,,1,,116,102,112,5,9,8,5,8,9,7,8,7,,,6,,,6,5,7,,5,7,6,5,5,6,6,7,6,5,7,6,5,6,6,5,7,5,5,7,6,5,6,6,6,7,6,6,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,3,,,,,,,,,,,,,,,,,,,7,2,6,7,7,7,7,6,7,7,7,6,7,7,6,6,6,2,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,,,,,,,,,,,,,,,,,,,7,18,15,8,9,17,13,2,15,12,15,10,13,10,12,7,9,4,18,8,17,7,11,4.606788695,6.888508292,7.929907118,7.227717758,5.339457523,6.277532423,4.945236004,6.984907871,3.884904493,4.944319941,5.277468397,4.909386893,5.822295903,4.226486574,6.363564112,3.771420557,4.900290755,5.699806691,0.2006160224,0.00182099308,,,,,,,,,,,,,,,,,,,,,,,,,,,
FB6609ES04136NFTT4758UE11486OC,C,,1969-12-31 16:00:00,,,6,46,5,2,501,2,6,3,2,4,2,6,3,1,3,6,2,,3,,6,1,4,3,1,,,,,2,,,102,113,1,1,8,0,,3,,8,3,7,5,6,,,5,,6,,5,1,2,1,,2,,2,2,2,4,5,4,,4,,5,3,4,4,5,2,,4,,5,4,4,4,1,4,4,5,5,4,5,7,4,5,6,7,2,5,4,1,5,6,1,4,4,7,7,5,6,7,6,5,7,7,2,6,5,1,6,5,1,4,4,6,6,5,5,7,4,5,6,7,2,6,5,1,5,,,,,,,,,,,,,,,,,,,6,1,4,4,7,7,5,6,7,6,5,7,7,2,6,5,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14,7,10,17,8,18,15,7,14,18,2,17,15,11,14,3,1,16,13,7,2,6,5.610269191,7.178548386,5.363049067,6.850262878,5.375853011,5.192382541,4.773836359,6.604479071,2.964343204,7.306963261,4.365052341,5.78933904,7.482106374,6.003436995,6.636250069,3.323364677,4.763851144,4.416612391,0.2383221061,0.1084734217,,,,,,,,,,,,,,,,,,,,,,,,,,,
130451885,C,,1969-12-31 16:00:00,,,6,34,3,1,206,2,5,6,6,5,6,2,1,6,7,7,7,7,7,7,7,7,7,2,,,,,1,,3,,112,1,116,10,10,9,9,9,10,9,9,10,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,7,1,7,7,7,7,7,7,7,7,7,7,6,7,7,7,1,7,,,,,,,,,,,,,,,,,,,7,1,7,7,7,7,7,7,7,7,7,7,6,7,7,7,1,7,7,1,7,7,7,7,7,7,7,7,7,7,6,7,7,7,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,7,7,7,7,7,7,7,7,7,7,6,7,7,7,1,7,,,,,,,,,,,,,,,,,,,7,15,18,2,9,4,17,2,11,15,12,2,7,1,3,4,9,4,6,8,17,10,7,4.820946965,8.481076535,5.342775683,6.575625558,5.390167349,4.830251983,4.875096688,6.45240947,3.893377959,5.608942669,3.9606813,5.538245418,7.058702767,4.87005757,6.464687431,4.94455826,4.46310398,6.429292412,0.2421636933,0.1170882636,,,,,,,,,,,,,,,,,,,,,,,,,,,
